player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,cluster_label
Jericho Sims,NYK,23.0,205.74,113.398,Texas-Austin,USA,2021,2,58,41,2.2,4.1,0.5,6.5,0.108,0.187,0.068,0.674,0.054,2021-22,2
Joe Ingles,POR,34.0,203.2,99.79024,International,Australia,Undrafted,Undrafted,Undrafted,45,7.2,2.9,3.5,8.2,0.01,0.099,0.129,0.551,0.195,2021-22,3
Khem Birch,TOR,29.0,205.74,105.68693600000002,UNLV,Canada,Undrafted,Undrafted,Undrafted,55,4.5,4.3,1.0,-0.1,0.1119999999999999,0.128,0.108,0.534,0.074,2021-22,2
Jonathan Kuminga,GSW,19.0,200.66,102.0582,International,DRC,2021,1,7,70,9.3,3.3,0.9,1.9,0.047,0.139,0.2269999999999999,0.6,0.087,2021-22,0
Jordan Clarkson,UTA,30.0,193.04,87.996848,Missouri,USA,2014,2,46,79,16.0,3.5,2.5,8.7,0.03,0.091,0.258,0.532,0.144,2021-22,3
Jrue Holiday,MIL,32.0,190.5,92.98636,UCLA,USA,2009,1,17,67,18.3,4.5,6.8,8.5,0.031,0.1,0.231,0.593,0.297,2021-22,1
Josh Richardson,SAS,28.0,195.58,90.7184,Tennessee,USA,2015,2,40,65,10.2,2.8,1.8,4.5,0.026,0.087,0.171,0.573,0.105,2021-22,0
Josh Okogie,MIN,23.0,193.04,96.615096,Georgia Tech,Nigeria,2018,1,20,49,2.7,1.4,0.5,2.5,0.049,0.077,0.115,0.526,0.066,2021-22,0
Josh Jackson,SAC,25.0,203.2,93.893544,Kansas,USA,2017,1,4,51,6.4,2.8,1.1,-8.6,0.025,0.149,0.196,0.491,0.105,2021-22,0
Josh Hart,POR,27.0,195.58,97.52228,Villanova,USA,2017,1,30,54,14.9,7.2,4.1,-4.9,0.033,0.183,0.184,0.61,0.19,2021-22,3
Josh Green,DAL,21.0,195.58,90.7184,Arizona,Australia,2020,1,18,67,4.8,2.4,1.2,3.7,0.049,0.105,0.13,0.578,0.11,2021-22,0
Josh Giddey,OKC,19.0,203.2,92.98636,International,Australia,2021,1,6,54,12.5,7.8,6.4,-8.3,0.052,0.175,0.218,0.478,0.325,2021-22,1
Jose Alvarado,NOP,24.0,182.88,81.19296800000001,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,54,6.1,1.9,2.8,7.3,0.0289999999999999,0.094,0.174,0.52,0.261,2021-22,3
Jordan Poole,GSW,23.0,193.04,87.996848,Michigan,USA,2019,1,28,76,18.5,3.4,4.0,6.6,0.015,0.094,0.252,0.598,0.207,2021-22,3
Jordan Nwora,MIL,23.0,203.2,102.0582,Louisville,USA,2020,2,45,62,7.9,3.6,1.0,-3.0,0.03,0.147,0.187,0.506,0.071,2021-22,0
Darius Garland,CLE,22.0,185.42,87.089664,Vanderbilt,USA,2019,1,5,68,21.7,3.3,8.6,6.6,0.017,0.074,0.272,0.5760000000000001,0.3779999999999999,2021-22,1
Josh Christopher,HOU,20.0,190.5,97.52228,Arizona State,USA,2021,1,24,74,7.9,2.5,2.0,-9.2,0.037,0.103,0.205,0.534,0.17,2021-22,3
Khris Middleton,MIL,30.0,200.66,100.697424,Texas A&M,USA,2012,2,39,66,20.1,5.4,5.4,5.4,0.019,0.136,0.255,0.5770000000000001,0.246,2021-22,1
Joshua Primo,SAS,19.0,193.04,85.728888,Alabama,Canada,2021,1,12,50,5.8,2.3,1.6,-3.3,0.031,0.079,0.152,0.487,0.111,2021-22,0
Killian Tillie,MEM,24.0,205.74,99.79024,Gonzaga,France,Undrafted,Undrafted,Undrafted,36,3.3,1.7,0.6,3.4,0.04,0.085,0.128,0.452,0.061,2021-22,0
Skylar Mays,ATL,24.0,193.04,92.98636,Louisiana State,USA,2020,2,50,28,2.9,0.9,0.6,-12.9,0.022,0.091,0.149,0.589,0.12,2021-22,0
Spencer Dinwiddie,DAL,29.0,198.12,97.52228,Colorado,USA,2014,2,38,67,13.7,4.2,5.2,-1.0,0.022,0.111,0.208,0.5429999999999999,0.27,2021-22,3
Shake Milton,PHI,25.0,195.58,92.98636,Southern Methodist,USA,2018,2,54,55,8.2,2.6,2.5,-1.0,0.025,0.094,0.174,0.517,0.178,2021-22,3
Stanley Johnson,LAL,26.0,198.12,109.769264,Arizona,USA,2015,1,8,48,6.7,3.2,1.7,-1.1,0.032,0.109,0.125,0.564,0.094,2021-22,0
Sterling Brown,DAL,27.0,195.58,99.336648,Southern Methodist,USA,2017,2,46,49,3.3,3.0,0.7,2.3,0.039,0.187,0.124,0.495,0.078,2021-22,0
Steven Adams,MEM,28.0,210.82,120.20188,Pittsburgh,New Zealand,2013,1,12,76,6.9,10.0,3.4,8.3,0.159,0.198,0.118,0.56,0.155,2021-22,2
Svi Mykhailiuk,TOR,25.0,200.66,92.98636,Kansas,Ukraine,2018,2,47,56,4.6,1.6,0.8,-5.9,0.024,0.1009999999999999,0.161,0.509,0.094,2021-22,0
T.J. McConnell,IND,30.0,185.42,86.18248,Arizona,USA,2015,0,Undrafted,27,8.5,3.3,4.9,-5.5,0.0289999999999999,0.11,0.157,0.525,0.287,2021-22,3
Taj Gibson,NYK,37.0,205.74,105.233344,Southern California,USA,2009,1,26,52,4.4,4.4,0.6,3.3,0.088,0.139,0.099,0.606,0.05,2021-22,2
Stephen Curry,GSW,34.0,187.96,83.91452,Davidson,USA,2009,1,7,64,25.5,5.2,6.3,10.7,0.015,0.126,0.293,0.601,0.286,2021-22,1
Talen Horton-Tucker,LAL,21.0,193.04,106.140528,Iowa State,USA,2019,2,46,60,10.0,3.2,2.7,-2.2,0.024,0.1,0.1889999999999999,0.503,0.153,2021-22,3
Seth Curry,BKN,31.0,187.96,83.91452,Duke,USA,Undrafted,Undrafted,Undrafted,64,15.0,3.1,3.6,4.5,0.01,0.0819999999999999,0.182,0.615,0.162,2021-22,3
Semi Ojeleye,LAC,27.0,198.12,108.86208,Southern Methodist,USA,2017,2,37,30,3.3,2.5,0.3,-16.6,0.057,0.111,0.126,0.4379999999999999,0.033,2021-22,0
Russell Westbrook,LAL,33.0,190.5,90.7184,UCLA,USA,2008,1,4,78,18.5,7.4,7.1,-4.0,0.039,0.165,0.264,0.512,0.311,2021-22,1
Killian Hayes,DET,20.0,195.58,88.45044,International,France,2020,1,7,66,6.9,3.2,4.2,-10.3,0.02,0.108,0.154,0.461,0.243,2021-22,3
Saben Lee,DET,23.0,187.96,83.007336,Vanderbilt,USA,2020,2,38,37,5.6,2.4,2.9,-5.7,0.026,0.113,0.1689999999999999,0.499,0.2739999999999999,2021-22,3
Saddiq Bey,DET,23.0,200.66,97.52228,Villanova,USA,2020,1,19,82,16.1,5.4,2.8,-9.3,0.035,0.125,0.209,0.529,0.138,2021-22,3
Serge Ibaka,MIL,32.0,208.28,106.59412,International,Republic of the Congo,2008,1,24,54,6.8,4.6,0.9,-3.0,0.07,0.1969999999999999,0.172,0.579,0.084,2021-22,2
Sam Hauser,BOS,24.0,200.66,98.429464,Virginia,USA,Undrafted,Undrafted,Undrafted,26,2.5,1.1,0.4,-0.3,0.03,0.133,0.136,0.65,0.095,2021-22,0
Sandro Mamukelashvili,MIL,23.0,205.74,108.86208,Seton Hall,Georgia,2021,2,54,41,3.8,2.0,0.5,-17.6,0.079,0.1159999999999999,0.142,0.618,0.084,2021-22,0
Santi Aldama,MEM,21.0,210.82,97.52228,Loyola-Maryland,Spain,2021,1,30,32,4.1,2.7,0.7,1.3,0.077,0.15,0.174,0.452,0.08,2021-22,0
Scottie Barnes,TOR,20.0,200.66,102.0582,Florida State,USA,2021,1,4,74,15.3,7.5,3.5,1.8,0.068,0.141,0.187,0.552,0.15,2021-22,3
Taurean Prince,MIN,28.0,198.12,98.883056,Baylor,USA,2016,1,12,69,7.3,2.5,1.0,0.7,0.021,0.12,0.166,0.589,0.08,2021-22,0
Shai Gilgeous-Alexander,OKC,23.0,198.12,81.64656,Kentucky,Canada,2018,1,11,56,24.5,5.0,5.9,-6.4,0.017,0.114,0.298,0.557,0.293,2021-22,1
Terence Davis,SAC,25.0,193.04,91.171992,Mississippi,USA,Undrafted,Undrafted,Undrafted,30,10.4,3.1,1.3,4.4,0.019,0.138,0.244,0.5429999999999999,0.107,2021-22,3
Tre Jones,SAS,22.0,185.42,83.91452,Duke,USA,2020,2,41,69,6.0,2.2,3.4,-0.5,0.024,0.103,0.151,0.545,0.28,2021-22,3
Tre Mann,OKC,21.0,190.5,80.73937600000001,Florida,USA,2021,1,18,60,10.4,2.9,1.5,-10.3,0.017,0.1009999999999999,0.213,0.501,0.108,2021-22,3
Trendon Watford,POR,21.0,203.2,107.501304,Louisiana State,USA,Undrafted,Undrafted,Undrafted,48,7.6,4.1,1.7,-17.9,0.06,0.163,0.1689999999999999,0.59,0.152,2021-22,2
Kira Lewis Jr.,NOP,21.0,185.42,77.11064,Alabama,USA,2020,1,13,24,5.9,1.6,2.0,-14.1,0.023,0.083,0.209,0.466,0.239,2021-22,3
Trey Burke,DAL,29.0,182.88,83.91452,Michigan,USA,2013,1,9,42,5.1,0.8,1.4,-0.5,0.009,0.064,0.25,0.475,0.2189999999999999,2021-22,3
Trey Lyles,SAC,26.0,205.74,106.140528,Kentucky,Canada,2015,1,12,75,10.5,5.1,1.2,-7.2,0.0559999999999999,0.1889999999999999,0.205,0.588,0.09,2021-22,2
Trey Murphy III,NOP,22.0,203.2,93.439952,Virginia,USA,2021,1,17,62,5.4,2.4,0.6,0.3,0.049,0.122,0.147,0.5579999999999999,0.065,2021-22,0
Terance Mann,LAC,25.0,195.58,97.52228,Florida State,USA,2019,2,48,81,10.8,5.2,2.6,1.5,0.044,0.127,0.157,0.5720000000000001,0.131,2021-22,3
Tristan Thompson,CHI,31.0,205.74,115.212368,Texas-Austin,Canada,2011,1,4,57,6.0,5.1,0.6,-3.6,0.125,0.196,0.168,0.541,0.054,2021-22,2
Klay Thompson,GSW,32.0,198.12,99.79024,Washington State,USA,2011,1,11,32,20.4,3.9,2.8,3.3,0.015,0.106,0.284,0.547,0.153,2021-22,3
Trevor Ariza,LAL,37.0,203.2,97.52228,UCLA,USA,2004,2,43,24,4.0,3.4,1.1,-5.3,0.02,0.151,0.11,0.449,0.079,2021-22,0
Trae Young,ATL,23.0,185.42,74.389088,Oklahoma,USA,2018,1,5,76,28.4,3.7,9.7,2.3,0.019,0.087,0.3329999999999999,0.603,0.442,2021-22,1
Trent Forrest,UTA,24.0,193.04,95.25432,Florida State,USA,Undrafted,Undrafted,Undrafted,60,3.3,1.7,1.8,4.5,0.031,0.093,0.124,0.5539999999999999,0.188,2021-22,0
Theo Maledon,OKC,21.0,193.04,79.3786,International,France,2020,2,34,51,7.1,2.6,2.2,-10.5,0.02,0.118,0.201,0.5,0.188,2021-22,3
Terrence Ross,ORL,31.0,198.12,93.439952,Washington,USA,2012,1,8,63,10.0,2.6,1.8,-11.9,0.013,0.094,0.196,0.515,0.127,2021-22,3
Terry Taylor,IND,22.0,195.58,104.32616,Austin Peay,USA,Undrafted,Undrafted,Undrafted,33,9.6,5.2,1.2,-6.9,0.129,0.1169999999999999,0.151,0.6559999999999999,0.081,2021-22,2
Thaddeus Young,TOR,34.0,203.2,106.59412,Georgia Tech,USA,2007,1,12,52,6.2,4.0,2.0,-0.2,0.088,0.152,0.1689999999999999,0.5479999999999999,0.177,2021-22,2
Thanasis Antetokounmpo,MIL,29.0,198.12,99.336648,International,Greece,2014,2,51,48,3.6,2.1,0.5,-10.1,0.083,0.129,0.155,0.5770000000000001,0.071,2021-22,0
Thomas Bryant,WAS,24.0,208.28,112.490816,Indiana,USA,2017,2,42,27,7.4,4.0,0.9,-9.1,0.06,0.187,0.188,0.607,0.083,2021-22,2
Torrey Craig,PHX,31.0,200.66,100.243832,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,78,6.6,4.0,1.2,-5.0,0.05,0.1369999999999999,0.139,0.556,0.0819999999999999,2021-22,0
Tim Hardaway Jr.,DAL,30.0,195.58,92.98636,Michigan,USA,2013,1,24,42,14.2,3.7,2.2,1.3,0.01,0.114,0.214,0.52,0.115,2021-22,3
Timothe Luwawu-Cabarrot,ATL,27.0,200.66,97.52228,International,France,2016,1,24,52,4.4,1.6,0.8,-3.5,0.024,0.094,0.135,0.556,0.08,2021-22,0
Tobias Harris,PHI,29.0,200.66,102.511792,Tennessee,USA,2011,1,19,73,17.2,6.8,3.5,3.2,0.032,0.1639999999999999,0.214,0.5660000000000001,0.158,2021-22,3
Tomas Satoransky,WAS,30.0,200.66,95.25432,International,Czech Republic,2012,2,32,55,3.6,2.3,3.3,-8.0,0.0289999999999999,0.11,0.124,0.461,0.285,2021-22,3
Tony Bradley,CHI,24.0,208.28,112.490816,North Carolina,USA,2017,1,28,55,3.0,3.4,0.5,5.2,0.123,0.196,0.128,0.6,0.065,2021-22,2
Tony Snell,NOP,30.0,198.12,96.615096,New Mexico,USA,2013,1,20,53,3.5,1.9,0.5,-7.8,0.018,0.107,0.099,0.541,0.047,2021-22,0
Terry Rozier,CHA,28.0,185.42,86.18248,Louisville,USA,2015,1,16,73,19.3,4.3,4.5,1.4,0.021,0.1009999999999999,0.2269999999999999,0.5660000000000001,0.1969999999999999,2021-22,3
Quentin Grimes,NYK,23.0,195.58,95.25432,Houston,USA,2021,1,25,71,11.3,3.2,2.1,4.4,0.022,0.085,0.142,0.619,0.096,2022-23,0
Pat Connaughton,MIL,30.0,195.58,94.800728,Notre Dame,USA,2015,2,41,61,7.6,4.6,1.3,3.4,0.033,0.144,0.133,0.531,0.069,2022-23,0
RJ Barrett,NYK,23.0,198.12,97.068688,Duke,Canada,2019,1,3,73,19.6,5.0,2.8,-1.2,0.023,0.121,0.256,0.531,0.124,2022-23,3
Precious Achiuwa,TOR,23.0,203.2,102.0582,Memphis,Nigeria,2020,1,20,55,9.2,6.0,0.9,-1.6,0.083,0.213,0.19,0.5539999999999999,0.063,2022-23,2
R.J. Hampton,DET,22.0,193.04,79.3786,International,USA,2020,1,24,47,6.4,1.9,1.1,-8.7,0.024,0.093,0.175,0.5579999999999999,0.11,2022-23,0
Peyton Watson,DEN,20.0,200.66,90.7184,UCLA,USA,2022,1,30,23,3.3,1.6,0.5,-12.0,0.043,0.139,0.174,0.5529999999999999,0.087,2022-23,0
Patrick Beverley,CHI,34.0,187.96,81.64656,Arkansas,USA,2009,2,42,67,6.2,3.7,2.9,-1.5,0.025,0.111,0.107,0.534,0.1369999999999999,2022-23,0
Paul Reed,PHI,24.0,205.74,95.25432,DePaul,USA,2020,2,58,69,4.2,3.8,0.4,-0.4,0.147,0.207,0.152,0.62,0.051,2022-23,2
Paul George,LAC,33.0,203.2,99.79024,Fresno State,USA,2010,1,10,56,23.8,6.1,5.1,4.0,0.025,0.153,0.294,0.588,0.237,2022-23,1
Patty Mills,BKN,34.0,182.88,81.64656,St. Mary's,Australia,2009,2,55,40,6.2,1.1,1.4,-5.8,0.0139999999999999,0.062,0.182,0.5539999999999999,0.136,2022-23,0
Pascal Siakam,TOR,29.0,203.2,104.32616,New Mexico State,Cameroon,2016,1,27,71,24.2,7.8,5.8,2.4,0.047,0.177,0.27,0.565,0.244,2022-23,1
Patrick Williams,CHI,21.0,200.66,97.52228,Florida State,USA,2020,1,4,82,10.2,4.0,1.2,-2.4,0.036,0.107,0.156,0.5760000000000001,0.059,2022-23,0
Patrick Baldwin,GSW,20.0,205.74,99.79024,Wisconsin-Milwaukee,USA,2022,1,28,31,3.9,1.3,0.4,-12.3,0.004,0.188,0.2269999999999999,0.546,0.083,2022-23,0
Raul Neto,CLE,31.0,187.96,81.64656,International,Brazil,2013,2,47,48,3.3,1.0,1.6,1.4,0.022,0.071,0.133,0.628,0.226,2022-23,0
Payton Pritchard,BOS,25.0,185.42,88.45044,Oregon,USA,2020,1,26,48,5.6,1.8,1.3,1.4,0.038,0.094,0.193,0.536,0.153,2022-23,0
Reggie Bullock,DAL,32.0,198.12,92.98636,North Carolina,USA,2013,1,25,78,7.2,3.6,1.4,-1.8,0.0139999999999999,0.1119999999999999,0.098,0.5770000000000001,0.063,2022-23,0
Russell Westbrook,LAC,34.0,190.5,90.7184,UCLA,USA,2008,1,4,73,15.9,5.8,7.5,-0.2,0.042,0.147,0.266,0.513,0.364,2022-23,1
Richaun Holmes,SAC,29.0,203.2,106.59412,Bowling Green,USA,2015,2,37,42,3.1,1.9,0.2,-9.3,0.0819999999999999,0.149,0.132,0.6679999999999999,0.04,2022-23,2
Saddiq Bey,ATL,24.0,200.66,97.52228,Villanova,USA,2020,1,19,77,13.8,4.7,1.5,-3.1,0.044,0.127,0.1939999999999999,0.564,0.08,2022-23,0
Paolo Banchero,ORL,20.0,208.28,113.398,Duke,USA,2022,1,1,72,20.0,6.9,3.7,-4.2,0.035,0.174,0.272,0.529,0.171,2022-23,1
Sam Hauser,BOS,25.0,200.66,98.429464,Virginia,USA,Undrafted,Undrafted,Undrafted,80,6.4,2.6,0.9,7.7,0.027,0.121,0.141,0.634,0.076,2022-23,0
Saben Lee,PHX,24.0,187.96,83.007336,Vanderbilt,USA,2020,2,38,25,6.0,1.8,2.7,-4.4,0.03,0.0819999999999999,0.184,0.517,0.278,2022-23,3
Ryan Arcidiacono,POR,29.0,190.5,88.45044,Villanova,USA,Undrafted,Undrafted,Undrafted,20,1.3,0.8,1.2,-12.8,0.0,0.09,0.106,0.351,0.195,2022-23,0
Rui Hachimura,LAL,25.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,63,11.2,4.5,0.9,-1.2,0.036,0.141,0.1939999999999999,0.556,0.06,2022-23,0
Rudy Gobert,MIN,31.0,215.9,117.026736,International,France,2013,1,27,70,13.4,11.6,1.2,0.4,0.111,0.26,0.161,0.675,0.0579999999999999,2022-23,2
Rudy Gay,UTA,36.0,203.2,113.398,Connecticut,USA,2006,1,8,56,5.2,2.9,1.0,2.9,0.038,0.148,0.174,0.473,0.095,2022-23,0
Royce O'Neale,BKN,30.0,198.12,102.511792,Baylor,USA,Undrafted,Undrafted,Undrafted,76,8.8,5.1,3.7,2.1,0.025,0.129,0.136,0.5379999999999999,0.155,2022-23,3
Romeo Langford,SAS,23.0,195.58,97.975872,Indiana,USA,2019,1,14,43,6.9,2.7,1.2,-8.5,0.06,0.067,0.148,0.524,0.08,2022-23,0
Rodney McGruder,DET,31.0,193.04,92.98636,Kansas State,USA,Undrafted,Undrafted,Undrafted,32,5.7,2.3,0.9,-3.5,0.035,0.109,0.135,0.5660000000000001,0.071,2022-23,0
Robin Lopez,CLE,35.0,213.36,127.459352,Stanford,USA,2008,1,15,37,3.0,1.4,0.5,-8.7,0.075,0.0969999999999999,0.156,0.675,0.105,2022-23,0
Robert Williams III,BOS,25.0,205.74,107.501304,Texas A&M,USA,2018,1,27,35,8.0,8.3,1.4,11.4,0.124,0.209,0.113,0.742,0.086,2022-23,2
Robert Covington,LAC,32.0,200.66,94.800728,Tennessee State,USA,Undrafted,Undrafted,Undrafted,48,6.0,3.5,1.2,-1.0,0.038,0.1639999999999999,0.149,0.584,0.105,2022-23,0
Ricky Rubio,CLE,32.0,187.96,86.18248,International,Spain,2009,1,5,33,5.2,2.1,3.5,3.0,0.015,0.1119999999999999,0.172,0.442,0.295,2022-23,3
Reggie Jackson,DEN,33.0,187.96,94.347136,Boston College,USA,2011,1,24,68,10.2,2.1,3.4,-2.2,0.015,0.071,0.205,0.514,0.211,2022-23,3
Montrezl Harrell,PHI,29.0,200.66,108.86208,Louisville,USA,2015,2,32,57,5.6,2.8,0.6,2.2,0.1,0.133,0.178,0.631,0.073,2022-23,2
P.J. Tucker,PHI,38.0,195.58,111.13004,Texas,USA,2006,2,35,75,3.5,3.9,0.8,4.0,0.055,0.108,0.066,0.5660000000000001,0.04,2022-23,0
Naz Reid,MIN,23.0,205.74,119.748288,Louisiana State,USA,Undrafted,Undrafted,Undrafted,68,11.5,4.9,1.1,-4.2,0.0579999999999999,0.205,0.242,0.617,0.098,2022-23,2
Nathan Knight,MIN,25.0,203.2,114.758776,William & Mary,USA,Undrafted,Undrafted,Undrafted,38,3.7,1.5,0.3,-2.3,0.072,0.118,0.177,0.655,0.065,2022-23,0
Nassir Little,POR,23.0,195.58,99.79024,North Carolina,USA,2019,1,25,54,6.6,2.6,0.9,-8.8,0.0279999999999999,0.122,0.158,0.555,0.075,2022-23,0
Naji Marshall,NOP,25.0,200.66,99.79024,Xavier,USA,Undrafted,Undrafted,Undrafted,77,9.1,3.6,2.5,-0.1,0.027,0.132,0.172,0.539,0.147,2022-23,3
Myles Turner,IND,27.0,210.82,113.398,Texas,USA,2015,1,11,62,18.0,7.5,1.4,-1.2,0.049,0.205,0.225,0.6509999999999999,0.074,2022-23,2
Moussa Diabate,LAC,21.0,208.28,95.25432,Michigan,France,2022,2,43,22,2.7,2.3,0.2,-3.2,0.1369999999999999,0.106,0.125,0.546,0.0289999999999999,2022-23,0
Moses Moody,GSW,21.0,195.58,95.707912,Arkansas,USA,2021,1,14,63,4.8,1.7,0.8,-0.6,0.034,0.091,0.141,0.603,0.085,2022-23,0
Moses Brown,BKN,23.0,218.44,111.13004,UCLA,USA,Undrafted,Undrafted,Undrafted,36,4.3,3.9,0.1,3.5,0.165,0.262,0.188,0.607,0.021,2022-23,2
Moritz Wagner,ORL,26.0,210.82,111.13004,Michigan,Germany,2018,1,25,57,10.5,4.5,1.5,-1.1,0.06,0.172,0.201,0.63,0.115,2022-23,2
Monte Morris,WAS,28.0,187.96,83.007336,Iowa State,USA,2017,2,51,62,10.3,3.4,5.3,0.1,0.016,0.106,0.155,0.579,0.249,2022-23,3
Mo Bamba,LAL,25.0,213.36,104.779752,Texas,USA,2018,1,6,49,6.6,4.6,0.9,1.5,0.076,0.198,0.166,0.602,0.086,2022-23,2
Mitchell Robinson,NYK,25.0,213.36,108.86208,Western Kentucky,USA,2018,2,36,59,7.4,9.4,0.9,7.3,0.1639999999999999,0.178,0.1009999999999999,0.652,0.044,2022-23,2
Miles McBride,NYK,22.0,187.96,88.45044,West Virginia,USA,2021,2,36,64,3.5,0.8,1.1,3.6,0.016,0.047,0.141,0.475,0.13,2022-23,0
Mike Muscala,BOS,31.0,210.82,108.86208,Bucknell,USA,2013,2,44,63,6.1,3.2,0.8,8.8,0.038,0.161,0.146,0.608,0.069,2022-23,0
Mike Conley,MIN,35.0,185.42,79.3786,Ohio State,USA,2007,1,4,67,11.9,2.7,6.7,1.3,0.016,0.075,0.161,0.583,0.295,2022-23,3
Mikal Bridges,BKN,26.0,198.12,94.800728,Villanova,USA,2018,1,10,83,20.1,4.4,3.3,0.8,0.026,0.094,0.223,0.5870000000000001,0.141,2022-23,3
P.J. Washington,CHA,24.0,200.66,104.32616,Kentucky,USA,2019,1,12,73,15.7,4.9,2.4,-7.2,0.0279999999999999,0.118,0.2,0.542,0.107,2022-23,3
Nick Richards,CHA,25.0,213.36,111.13004,Kentucky,Jamaica,2020,2,42,65,8.2,6.4,0.6,-4.5,0.113,0.21,0.151,0.6759999999999999,0.046,2022-23,2
Ousmane Dieng,OKC,20.0,205.74,83.91452,International,France,2022,1,11,39,4.9,2.7,1.2,2.9,0.03,0.141,0.154,0.505,0.108,2022-23,0
Oshae Brissett,IND,25.0,200.66,95.25432,Syracuse,Canada,Undrafted,Undrafted,Undrafted,65,6.1,3.4,0.7,0.6,0.054,0.144,0.155,0.52,0.055,2022-23,0
Orlando Robinson,MIA,22.0,208.28,106.59412,Fresno State,USA,Undrafted,Undrafted,Undrafted,31,3.7,4.1,0.8,3.8,0.108,0.201,0.1159999999999999,0.565,0.086,2022-23,2
Onyeka Okongwu,ATL,22.0,205.74,108.86208,Southern California,USA,2020,1,6,80,9.9,7.2,1.0,1.8,0.1169999999999999,0.19,0.15,0.6779999999999999,0.06,2022-23,2
Ochai Agbaji,UTA,23.0,195.58,97.52228,Kansas,USA,2022,1,14,59,7.9,2.1,1.1,-0.2,0.034,0.0579999999999999,0.154,0.561,0.072,2022-23,0
Obi Toppin,NYK,25.0,205.74,99.79024,Dayton,USA,2020,1,8,67,7.4,2.8,1.0,2.4,0.026,0.139,0.187,0.565,0.091,2022-23,0
O.G. Anunoby,TOR,25.0,200.66,105.233344,Indiana,United Kingdom,2017,1,23,67,16.8,5.0,2.0,3.0,0.037,0.11,0.192,0.586,0.08,2022-23,3
Norman Powell,LAC,30.0,193.04,97.52228,UCLA,USA,2015,2,46,60,17.0,2.9,1.8,-3.8,0.015,0.093,0.251,0.612,0.115,2022-23,3
Noah Vonleh,BOS,27.0,208.28,116.573144,Indiana,USA,2014,1,9,23,1.1,2.1,0.3,-1.4,0.11,0.174,0.09,0.502,0.051,2022-23,0
Nikola Vucevic,CHI,32.0,208.28,117.93392,Southern California,Montenegro,2011,1,16,82,17.6,11.0,3.2,-0.5,0.062,0.2739999999999999,0.218,0.594,0.146,2022-23,2
Nikola Jokic,DEN,28.0,210.82,128.820128,International,Serbia,2014,2,41,69,24.5,11.8,9.8,12.5,0.08,0.283,0.263,0.701,0.412,2022-23,1
Nicolas Batum,LAC,34.0,203.2,104.32616,International,France,2008,1,25,78,6.1,3.8,1.6,4.5,0.036,0.135,0.111,0.594,0.095,2022-23,0
Nickeil Alexander-Walker,MIN,24.0,195.58,92.98636,Virginia Tech,Canada,2019,1,17,59,6.2,1.7,1.8,-2.0,0.017,0.095,0.177,0.565,0.168,2022-23,0
Nic Claxton,BKN,24.0,210.82,97.52228,Georgia,USA,2019,2,31,76,12.6,9.2,1.9,3.7,0.088,0.213,0.155,0.691,0.091,2022-23,2
Sandro Mamukelashvili,SAS,24.0,208.28,108.86208,Seton Hall,Georgia,2021,2,54,43,6.1,4.3,1.4,-10.1,0.093,0.178,0.177,0.516,0.134,2022-23,2
Wesley Matthews,MIL,36.0,195.58,99.79024,Marquette,USA,Undrafted,Undrafted,Undrafted,52,3.4,2.2,0.7,2.8,0.04,0.087,0.095,0.519,0.053,2022-23,0
Scottie Barnes,TOR,21.0,203.2,102.0582,Florida State,USA,2021,1,4,77,15.3,6.6,4.8,3.2,0.063,0.135,0.2,0.524,0.195,2022-23,3
Usman Garuba,HOU,21.0,203.2,103.872568,International,Spain,2021,1,23,75,3.0,4.1,0.9,-12.2,0.11,0.1939999999999999,0.099,0.569,0.096,2022-23,2
Udoka Azubuike,UTA,23.0,210.82,122.46984,Kansas,Nigeria,2020,1,27,36,3.5,3.3,0.3,-11.7,0.0819999999999999,0.2239999999999999,0.113,0.774,0.043,2022-23,2
Tyus Jones,MEM,27.0,187.96,88.904032,Duke,USA,2015,1,24,80,10.3,2.5,5.2,2.0,0.0139999999999999,0.084,0.175,0.546,0.286,2022-23,3
Tyrese Maxey,PHI,22.0,187.96,90.7184,Kentucky,USA,2020,1,21,60,20.3,2.9,3.5,5.4,0.012,0.079,0.236,0.605,0.1669999999999999,2022-23,3
Tyrese Haliburton,IND,23.0,195.58,83.91452,Iowa State,USA,2020,1,12,56,20.7,3.7,10.4,-1.0,0.018,0.092,0.238,0.624,0.457,2022-23,1
Tyler Herro,MIA,23.0,195.58,88.45044,Kentucky,USA,2019,1,13,67,20.1,5.4,4.2,2.7,0.012,0.154,0.25,0.5660000000000001,0.19,2022-23,1
TyTy Washington Jr.,HOU,21.0,190.5,88.45044,Kentucky,USA,2022,1,29,31,4.7,1.5,1.5,-6.1,0.004,0.099,0.17,0.432,0.152,2022-23,0
Ty Jerome,GSW,25.0,195.58,88.45044,Virginia,USA,2019,1,24,45,6.9,1.7,3.0,-5.6,0.009,0.091,0.147,0.594,0.233,2022-23,3
Troy Brown Jr.,LAL,23.0,200.66,97.52228,Oregon,USA,2018,1,15,76,7.1,4.1,1.3,-0.5,0.033,0.123,0.119,0.561,0.067,2022-23,0
